"pubkey","epochs_delegation_criteria_met_last_10","no_epochs_at_least_100_stake","max_observed_commission_last_10","max_observed_mev_commission_last_10","avg_activated_stake_last_10"
"72LbWsZFEyB7xrB9ggeoPUrSw2vzPEnsPJJHZo1svkM7",0,265,100,10000,2502415
"At2rZHk554qWrjcmdNkCQGp8i4hdKLf52EXMrDmng5ab",0,266,100,10000,2502415
"oixpqSNX7CKWHw93ViA8u1CcLzZXDmacKJjV4AvxMZE",0,265,100,10000,2502395
"2uXzxR2EZVaHE3CuaDaUJ8C9Qr54LMfwkY5BtRPAzbPE",0,265,100,10000,2502391
"8mHUDJjzPo2AwJp8SHKmG9rk9ftWTp7UysqYz36cMpJe",0,266,100,10000,2502383
"HDc84gs3CtqhebHycmoDpc5n2y3CFfd5GqYZkr2XiBMR",0,266,100,10000,2500000
"BhREyEsP3YAtQbTCrKcXgTNTeaq9gdjWji3Nz4d8Q1P2",0,266,100,10000,2500000
"JDMq8hxZnad2smKLGkFbfg8zVMZHKQcMugD4tMR9u2da",0,266,100,10000,2499999
"33hurzEz6aEnzfESL6pnNyR6DCgcKzssT1pwSzDCBTRQ",0,266,100,10000,2499999
"BU3ZgGBXFJwNTrN6VUJ88k9SJ71SyWfBJTabYqRErm4F",0,265,100,10000,2499999
"9GJmEHGom9eWo4np4L5vC6b6ri1Df2xN8KFoWixvD1Bs",10,266,2,200,2477043
"CertusDeBmqN8ZawdkxK5kFGMwBXdudvWHYwtNgNhvLu",0,265,5,3000,2468360
"GvZEwtCHZ7YtCkQCaLRVEXsyVvQkRDhJhQgB6akPme1e",0,265,0,10000,2443144
"E9W5kU2fnha9yp4RmFZgNNsRUvy6oKnB9ZyR9LC81WaE",0,265,100,10000,2409417
"Haz7b47sZBpxh9SwggGndN3fAyNQ1S949BPdxWXS3ab6",10,102,0,0,2378247
"HxYHGzR58gyf6c4JAX85eK8GVuaZU2zne4be82Lq9SBQ",0,266,100,10000,2322628
"CxFH1pqJnEmyaE4wEwqdqMKpQMpkmdaMxhS7SzpHokA8",0,267,100,10000,2182665
"FjkSLYmi6BJAJQn1iSLUGrPrBQjMaD4y1DVdnv3yaTsX",0,266,100,10000,2083334
"ERut3CwqVeoa616QBaoHc5jL52RpkXjZZZ7MeaMaCtLi",0,250,8,800,2062152
"8wTSPukwTAzNzEYyUdc8UiKkTg1hNtZ1xLum7o1Ne6wr",0,64,100,10000,2005488
"HxRrsnbc6K8CdEo3LCTrSUkFaDDxv9BdJsTDzBKnUVWH",10,266,0,0,1994558
"9Diao4uo6NpeMud7t5wvGnJ3WxDM7iaYxkGtJM36T4dy",0,103,1,10000,1951080
"8BMMDVM8Tb88a2Hx1VSZ1TKmH1rMHbVU7xVafMk9JrEW",0,264,100,10000,1875000
"HhYEE3dAShc3772wEiy73XDYnLjVxyBL8eAWKyRcF14y",0,266,100,10000,1835664
"EXhYxF25PJEHb3v5G1HY8Jn8Jm7bRjJtaxEghGrUuhQw",0,264,6,10000,1802140
"beefKGBWeSpHzYBHZXwp5So7wdQGX6mu4ZHCsH3uTar",0,265,8,800,1739653
"2tucttroqFNXsrYeMBQ8LfzKNfgwT2rHBzAF6RzbbHEp",10,266,5,800,1739643
"74pfDmYto6aAqCzFH1mNJ8NxF7A4LQ4cXkipGwgjY39u",0,265,100,10000,1728760
"EARNynHRWg6GfyJCmrrizcZxARB3HVzcaasvNa8kBS72",0,266,0,1000,1721599
"9jToNMWCLW1GeoLGPZNvEfuXE4AUwiRsrC1HMGmh3PTu",10,13,2,200,1656727
"XzMLju7T6BSSngmsPogeuryd6uswiimkPU87gB2chho",0,166,8,800,1611355
"51JBzSTU5rAM8gLAVQKgp4WoZerQcSqWC7BitBzgUNAm",0,265,10,1000,1594404
"F5b1wSUtpaYDnpjLQonCZC7iyFvizLcNqTactZbwSEXK",10,266,0,0,1525267
"GE6atKoWiQ2pt3zL7N13pjNHjdLVys8LinG8qeJLcAiL",10,266,5,500,1507082
"6x9uLhegx488uA3dPoq8DWHS488K4FsEqeeMXeW7kQPx",0,165,8,800,1458968
"8hPk5CbKDoM7dN9LssTdVkFhDykeq7A8CZurA5AQSFJH",10,100,5,500,1454260
"FuvD3qqrVjuh355sBs1u8bUS3aU8NgknymLskPvtAc6N",0,164,100,800,1451474
"DQ7D6ZRtKbBSxCcAunEkoTzQhCBKLPdzTjPRRnM6wo1f",0,265,7,10000,1418067
"7jPqpHuN5v59dtBom2tjmYEfi6WaM4sFtJeTD6fzhcdS",0,266,100,10000,1298733
"5sMmkL4BXjU6vZXQxE3RquH2CR8v8Zbfi1EAAFxLfxMx",10,267,0,0,1297250
"FsT844wGgZg7MLR9Uc9T9qHQxmSoFVanhfgAEQvS966r",10,132,5,500,1264683
"FQwewNXahV7MiZcLpY6p1xhUs2acVGQ3U5Xxc7FzV571",2,263,8,800,1251627
"6F5xdRXh2W3B2vhte12VG79JVUkUSLYrHydGX1SAadfZ",0,264,0,10000,1211551
"7KVnUL45FH4N8Z7x1dnvJ7GzMx12cs81mS26mHzNjQPN",10,121,0,0,1209574
"AzbQjKoLepbDS8C6hgkRY7UCRwbwZZ9HqdtnWyef9WjX",0,267,100,10000,1207979
"AS3nKBQfKs8fJ8ncyHrdvo4FDT6S8HMRhD75JjCcyr1t",10,266,0,0,1205245
"2LrSZWeyvFovnzVFpFPQE7Lxt64xs3s3Re9HLxMJtGwf",0,266,10,1000,1193206
"GRt2mJZKpK9WXph5HGg4pdgewCYLKitRRSiTkrtHLXV8",0,68,100,5000,1192153
"Bkskrv38Kn7zJR5mvmbCDGn2M4Jyhzt2ZqwQXV6rYnXa",0,265,100,10000,1174074
"5orRi4tMEGneZ9U2y381JnBEnsqFJDBSNQLhBn98Bkcv",10,266,0,0,1172804
"7S9dHgoeMYvtShTjEC3x5D3THRDQz123WVGPseZsm3hm",10,266,0,0,1164502
"DsiG71AvUHUEo9rMMHqM9NAWQ6ptguRAHyot6wGzLJjx",10,267,0,0,1038500
"3tUZu4CkwMLwYdosoGc85n48VgDMyxZVkL1VUJc7DrxW",10,267,0,0,1006767
"Chorus6Kis8tFHA7AowrPMcRJk3LbApHTYpgSNXzY5KE",0,264,8,5000,1004319
"8uEgdseqbUrDLfmHbUpTHoH1LLRxeViYDk7K6NdXKRYM",10,266,0,0,972883
"DriFTm3wM9ugxhCA1K3wVQMSdC4Dv4LNmyZMmZiuHRpp",10,245,0,0,960554
"J21SMPFJEY9ExCDPiSJQXN23PVSeoQe3LnKD7QcP3bgP",10,265,3,300,954375
"G8hvpQDLe7hGgYtWYt4TJJEbGbgLFCBJYiMi9pMD9Kk2",10,113,0,0,900633
"HM5H6FAYWEMcm9PCXFbbiUFfFVLTN9UGy9AqmMQjdMRA",9,106,0,0,858234
"SLaYv7tCwetrFGbPCRnqpHswG5qqKino78EYpbGF7xY",10,68,0,0,823227
"AiDoLYTz5CVN3ZLzqDWRtaGUaHGzDnWMeC6KCNYJPqFX",10,72,0,0,777896
"7opSZGmevWhRDyLt5Wu38FZFjUyredGmMki4DNmxDnjd",0,265,5,10000,764800
"StepeLdhJ2znRjHcZdjwMWsC4nTRURNKQY8Nca82LJp",0,266,7,10000,754565
"juicQdAnksqZ5Yb8NQwCLjLWhykvXGktxnQCDvMe6Nx",10,263,4,800,749938
"A9V5e8ZLwQ2ArKZnCcrmz9Q92pDCkUXE5tqJmJDZkCMo",0,253,8,800,723874
"A3ahHFBFkPkuLMhxLGEnKVVZu2J6Qy8Z7z2zozyXGhw2",0,267,100,200,717880
"CogentC52e7kktFfWHwsqSmr8LiS1yAtfqhHcftCPcBJ",0,266,0,5000,704403
"RBFvvcGPBpgkBYmJGsphoDQJD8sszSuorM7TorWm12Y",10,267,6,800,686816
"8zHJtME22tiY3UsSHtDJXo2J8hUfwikBxXNbVqQzA92r",0,266,100,10000,682614
"oRAnGeU5h8h2UkvbfnE5cjXnnAa4rBoaxmS4kbFymSe",10,240,0,600,682484
"7emL18Bnve7wbYE9Az7vYJjikxN6YPU81igf6rVU5FN8",10,267,0,0,681561
"edu1fZt5i82cFm6ujUoyXLMdujWxZyWYC8fkydWHRNT",9,267,5,800,680047
"BT8LZUvQVwFHRGw2Dwv7UeqDUq7btfjegLpuz5bwgziD",10,19,0,0,676788
"Pond1QyT1sQtiru3fi9G5LGaLRGeUpJKR1a2gdbq2u4",10,267,0,0,670969
"8tjRQLzor4dP4qd1e7pVDdQmsdwdVv4kSeCVEHwWEiQW",10,265,3,800,664905
"mrgn6ETrBDM8mjjYN8rbVwFqVwF8z6rtmvGLbdGuVUU",10,255,0,0,627956
"GREEDkpTvpKzcGvBu9qd36yk6BfjTWPShB67gLWuixMv",10,160,0,0,627354
"EcLPNfLFgCkbcTuvdeQ85pnQMgAfBDqi2dkoNVPrSyr5",0,153,100,10000,618618
"voteRnv6PBzmiGP8NicWtQiqEJTwKKq2SxtqtdLUJjd",0,264,0,10000,579104
"J1to2NAwajc8hD6E6kujdQiPn1Bbt2mGKKZLY9kSQKdB",10,265,4,800,572259
"DMSuZcavta8L1w1tSiH8bALWjz6Q6KSryGG6m6Az4Qt5",10,267,0,0,563739
"Va1idkzkB6LEmVFmxWbWU8Ao9qehC62Tjmf68L3uYKj",10,264,5,800,556513
"RNXpSdqrJL6eoLrbW69Q9qsFviEwRpfFfk3HiRRRohq",1,266,5,10000,555604
"EwsDhgfbT6H4FRC7AHdhXNBxfBSbWCbDfknrw6g5Dph6",0,166,20,2000,553466
"ALiQdX94fYbGUt8ar6chuAN1nj8g8bKSgJ7qV3W7bPsS",0,266,100,200,550570
"oPaLTmyvoUhW26QCMwLA5JNUeBYy72PDpFoXQF8SeX4",10,34,0,0,519765
"9jYFwBfbjYmvasFbJyES9apLJDTkwtbgSDRWanHEvcRw",10,209,5,500,516228
"H43AYFsvhNuALQieHpLXefp1ECgEBT6oVnS4EcTsC25C",0,72,1,10000,513232
"DLKjd8DJc9NajCaHPeQL6BnhPi3a4BZm7zCdVF3MzDRZ",0,70,1,10000,513017
"8r4Fu6M8brgnL456RJfwxk8kN4iw1LgczfuXeuG1g4px",0,98,1,10000,512391
"xBLpiTwufjcuFCjbk4aCmFy7HUY5D9xy8L1EX2rBwmC",10,62,7,800,511068
"4AUED4uj6nSTuANzaAUnGBPJQRmhpDYDwoWJNkoUUBBW",10,106,4,800,509405
"CAf8jfgqhia5VNrEF4A7Y9VLD3numMq9DVSceq7cPhNY",0,266,5,10000,503863
"7VGU4ZwR1e1AFekqbqv2gvjeg47e1PwMPm4BfLt6rxNk",0,267,5,1000,499424
"B6nDYYLc2iwYqY3zdmavMmU9GjUL2hf79MkufviM2bXv",10,267,0,0,491010
"punK4RDD3pFbcum79ACHatYPLLE1hr5UNnQVUGNfeyP",0,118,5,1000,472697
"8HR5rCobbFMDe5EbgKdJLNDWVCeGG79w837BUxtsCngs",9,265,6,500,469489
"BeachiopjxQxL7CaHNSZsynApiZCKx9QFVtcWNz3jDBo",0,264,8,800,465031
"CooLbbZy5Xmdt7DiHPQ3ss2uRXawnTXXVgpMS8E8jDzr",10,104,0,0,424501
"BxFf75Vtzro2Hy3coFHKxFMZo5au8W7J8BmLC3gCMotU",10,267,0,0,411509
"71nnaeTyVeA4pTozAPjRuQyMydQTZCrFUkz7Pzy5tiDJ",10,113,1,100,403196
"mintrNtxN3PhAB45Pt41XqyKghTTpqcoBkQTZqh96iR",0,265,5,1000,399255
"696fkFqwiLxsDG8Jr5MvU9kvGm9uuMuTPh3rn3ybRNQm",0,150,100,10000,379293
"FiijvR2ibXEHaFqB127CxrL3vSj19K2Kx1jf2RbK4BWS",0,262,10,2000,377194
"LunarE7WQyxpPwKo2hkEZZquu6UDWMNjvf3JyzGmdfp",10,51,0,0,371600
"GB44NXtM7zGm6QnzQjzHZcRKSswkJbox8aJsKiXGbFJr",10,266,1,800,367919
"NDf9Pv6TAxTDPR6ud3djsd2Ux1WS2m2YfTw4qEmSnQH",10,266,5,500,360194
"4PsiLMyoUQ7QRn1FFiFCvej4hsUTFzfvJnyN4bj1tmSN",9,267,5,500,351084
"HCvnhbT3Sn5RsueDisWzzn5FkW8tAqoQK1dr7cvAVzin",10,110,7,700,350199
"SmithX2hngQMZXVN36C6TsyjthTU3YnsALAs1MaDghV",10,266,0,0,348855
"9sWYTuuR4s12Q4SuSfo5CfWaFggQwA6Z8pf8dWowN5rk",10,266,0,0,344346
"49DJjUX3cwFvaZD5rCAwubiz7qdRWDez9xmB381XdHru",10,267,0,800,342229
"2NxEEbhqqj1Qptq5LXLbDTP5tLa9f7PqkU8zNgxbGU9P",10,266,0,0,337997
"D3QPJm7BDzzPeRG51YZSEz3LfV7GvFNu9NkcibzURxuj",10,166,0,0,330833
"J2nUHEAgZFRyuJbFjdqPrAa9gyWDuc7hErtDQHPhsYRp",0,267,9,800,328307
"3Xn3K5zeTzs4sURj1PCRaF6rvFg2hPgT49B4SiM998f7",10,265,0,800,327818
"Ev3gPXRo6TJeQ2QhxfqWFoasdoGbmDytYvJbUabEHfLf",10,266,0,0,324294
"Simpj3KyRQmpRkXuBvCQFS7DBBG6vqw93SkZb9UD1hp",0,266,5,1000,316210
"5AC692spnjbegP7ttCXJEzUe8S81sLYsqJd8Ae6Zv1xU",10,181,0,0,314652
"GLCrZmxWYcrGMA5uRa8mmNnQurGBL2p9zrKk9DKugSZX",0,132,10,10000,313770
"FRTcwF2LHHLV2VxKB9nzNpqyBXjpKvkEs5aRuMXrrk8X",0,23,5,1000,312862
"5iJDEVRi1nMLwKAWhYbEokZnvBAe15rgFaHGkggVEP9z",10,265,0,0,306247
"HvuXZAhAqSekCFueQ92DqxhuFvdBRrWeyA6uea6ZaS8q",0,69,0,1000,304823
"bXr9MyoUAaGusQZ4gaUPmSZByHAV7RRGr1FhCW5tFh8",10,266,0,800,301704
"Bwkz1ddKoGE8hgiSV6HZLXi9RBLqfBi3HZb2QujzVGgz",0,266,100,10000,300007
"1Dadio3JRvpEjY6iSmXmhbGy9RiU8Nxh2GmoVbNusbE",0,210,0,1000,291280
"3ZUQekqiZoybB57y49eqtvSaoonqDwuNbeqEGwN88JkQ",10,36,0,0,289458
"6JfBwvcz5QUKQJ37BMKTLrf968DDJBtwoZLw19aHwFtQ",10,264,0,0,285643
"HMV14UAuULSwqmZhsKHzaVkYAd94iWpEeURgbUegfQLc",10,36,0,0,284326
"Cn9bZCGSYN57GsTfJ5YLCy8HMejHZqrBQkv99eusJtEH",0,266,0,1000,278957
"o27rnqfNHPwHsRp2xPXXwWzn2q2dGxn6UD4Rt5KMU5h",0,266,0,1000,277864
"1KXz4xKV2viJCGpxqnQqdf2J45vQr5USdmtcJLTaHkm",0,265,0,1000,277825
"42XzJdJvr1qE7zdEnPQhV5PsN9eyAcR45SWpTrifW1JB",10,267,0,500,276041
"qjUuLxWo29QCBr7ZQw4EPLkAtmjHS2ZdZpZcH9g7fRb",10,263,0,500,274917
"LAKEuKJQYVFpf4vyjX7iuf9ajHo3k9FiyewYKf6VxPV",1,139,5,1000,274854
"21wUViiyG1g47VZ39ZZsSkFX9nu6bkyfy6jryHGD2TUB",0,181,0,1000,271631
"eondcw2upjH14EuvBzmn6HfGEGo8t9hG9JbXtPj6cym",0,264,0,1000,270286
"DG6fVEB2Qy1jntvHVPui3R12CMqcwNNnjYPYdsbQ9ACP",0,162,5,1000,269093
"DierScgiTrz5AM7mddeJLHYNvafym3XhjjdM51AnKevU",10,89,5,500,267617
"QXmsTYFK7YT2BpP2AnvXwuRpfwmsJZpovLcUqdSjoK1",10,267,0,700,266266
"H2tJNyMHnRF6ahCQLQ1sSycM4FGchymuzyYzUqKEuydk",9,116,3,10000,265757
"3xjfK9C9YNcta8MvK1US4sQ3bc6DEjoJoR3qLExGf9xE",0,194,5,1000,265500
"8yPiZWMNYMhEqTmPSRc6LsWLFC8pewYEzmgc5kRCLTrZ",10,199,0,0,265331
"DzQHN1oTdN85Sbku2bc9Fu9yEwrgRMiu2XbRcntZ31yb",0,159,5,10000,263110
"VotESBSkLKU8vebS6wTR2rzWWJsLc6YThYS6tebPxXq",0,169,5,1000,262234
"DUCKsGEPEdNv9QeskPNwoJdWgAXjxUFrkNDEKjAnLWyY",10,265,0,800,260116
"masvNDXtxVVMrYSV84RMry97JyHXAFcdfTZJ5VzpSYR",0,150,0,10000,259688
"8DHFGo3fDB8GudbNLZEyExLzXQPwvY4twybPbxwDnffx",0,265,0,1000,258357
"5iZ5PQPy5Z9XDnkfoWPi6nvUgtxWnRFwZ36WaftPuaVM",0,267,0,1000,258102
"6tgtejPHUHR1pECzXqQT8EHZqnKCWZFSqdZXDyBaKe3b",0,265,100,10000,256383
"FCvNkHa4U3yh7AXWGGL2jWLWiSRouR8EtzY5WVTHKTHa",0,266,5,10000,254613
"2EWi8L6xp62VgTqFo3LnhoSP5sL9CWqYxvK7UA63qK9x",0,265,5,1000,254235
"Cue647T8jgwpRSDUb8ttTYx7NiEfJCRZNiiw1qmchXsG",0,167,5,1000,253308
"9f7dqiYNBZbgPesAnLeWnKCtxYHSfMg5x1EMZCJwVwG7",0,69,0,1000,252937
"GA2t11gJcmuZ4y7pShTzgYDkxVaJaVQJqkVUqojhPPsT",4,266,0,1000,252076
"6hkfqeNAbURk7CmAQsP4Qm6WwHVF4LxHupEvQf7Tkrf1",0,266,0,1000,251840
"G5rpFxdBqmZGg9Dm7QZwqatKa1YRPE5HDxZqohw7zbz8",0,177,10,800,251054
"5mSBnz3zNSVzXQHxBmrTLESynukH2JHVcCN14GHtVsWD",0,265,5,1000,247446
"B1w6SZcyvjyp6zEyStcc8u9AxXAh2AbYvNzMmP9rRKE9",0,264,0,900,247385
"34yvUa2fxfm2tUqxFEj9PHrVNwCcdzd51eo9hntWpZRs",10,234,0,800,246879
"8inoRcYLtHdDL1qHWvGph7pkJKuJdrE2kNkFpjcYaYHf",0,266,0,1000,246377
"Eajfs6oXGGkvjYsxkQZZJcDCLLkUajaHizfgg2xTsqyd",0,212,0,10000,246293
"CwSZ17woioM2bqEbaswZJYvx5pemN6t3shBcU6zqPHyG",0,266,5,1000,246138
"1234LB7uvDC23rdCQoK8C3jNwnovUNyeKxz8wC3dghJ5",0,266,0,1000,245392
"7miZ2ZoXwS3YDzBRCbWcEtNVyuxk8WbbcyQwq7i5btvZ",10,267,0,600,244617
"4m1PbxzwLdUnEwog3T9UKxgjktgriHgE1CfAhMqDw7Xx",0,173,5,1000,243284
"78QvBqfkWbDbyo1DMb2ku42r1UfxecwptjbPWJqxkX6E",0,266,5,1000,243185
"7Eg46UwGgsufXdd9C9kF27UAyD2t4VdmCdVTtPFoqxCy",0,266,0,1000,242208
"gridZ5cMHjWGktAQt6o36NtF7XSv19nJBrW83zmo7BM",0,160,5,10000,241500
"3iPuTgpWaaC6jYEY7kd993QBthGsQTK3yPCrNJyPMhCD",10,265,0,0,240584
"Ehdn9LdjTAURQSMoDPERXLehtvzy7QD762wwPkzGT7RS",10,266,5,800,239469
"GrefCNn5jSbcWv3uiervqZiCC87F8oX7PXz9LEBiog6s",0,103,5,1000,238619
"AYSvheimgwhpRHXossLqrTBDPwo4jHDQJ1UhMeAArTwH",10,149,0,500,238616
"48oxpSHQkM4sdXUY9NQ8KnEtebzZbyk8uUT7JRdVQNuf",10,264,0,0,238366
"HLM6hyDWrEca9QMS92nDBa2AreU1qDkppttPVuJ7E2CU",0,267,0,1000,238112
"EBVj3uwSKZpqEb1K267JaPxDQhULVqCy6hYeQqjsPh81",0,207,0,1000,238089
"9o4Y8WvRisPxEpuo4sZBq1CtfNsYanzp87bSgeYuGf3R",0,266,0,1000,237202
"845yWKspevkXJP3aUrXHsYPJAwmhmeFFzRGA93LC1Yfp",0,265,10,10000,236261
"G1juWDqojmp5CWDhgRqtXrtpAFw9xqhjmEQAKr9faf4V",10,146,0,700,235816
"tri1cHBy47fPyhCvrCf6FnR7Mz6XdSoSBah2FsZVQeT",0,192,5,1000,233943
"phz34EcgWRCT9otPzRS2JtSzVHxQJk4SovqJvV1TQk8",0,169,5,1000,233569
"nymsndUdAZyUPpWYz5VEg8Ghj9cFvwTRgciLogpmYaQ",10,146,0,0,232159
"9jVU1ET9Xxqnrsqjw8FGxmHgcXs6Hbj1HECckWqn2LUD",0,174,100,10000,232110
"HjQugFHAUm7XbaZhmjnGioNUccdMUnFmwFTJgepm5q3n",0,188,7,8000,231938
"5EYp3kCdMLq52vzZ4ucsVyYaaxQe5MKTquxahjXpcShS",10,265,2,800,231540
"radYEig9KGrMTMWbWRFV7LStotQbnLgPaEFHVDsudQz",0,150,5,1000,231128
"Ac1beBKixfNdrTAac7GRaTsJTxLyvgGvJjvy4qQfvyfc",0,199,3,1000,230497
"5frYQSynysBe1akCVK9tNBJ5j8jgBgUsjAXAgqHxvykJ",0,200,0,1000,228839
"8vyuJTHSDkx7k1zymea4TMsgvixf3rCYBXHPDQajePkE",0,266,0,1000,228660
"5akpkYincAbsTBXVbf2GDCg4KatMnc8BKkXZCh7MWGPK",0,149,0,1000,228207
"9vNLTLdwAdHw8EdiZrLzDtUpm3hp7E2MGaNi6SmdfBGz",0,267,0,1000,228184
"Ebm1XKkMzaFg2L5rzLPBnFHMtpDPa6SWJ7nVUzZUmXmR",0,208,0,1000,227351
"53ANFYA6BCDzdtiEeWawm5bqsH1Qgmjog8oMo5N4o4wU",10,266,0,500,227080
"7X7oVv6K6wawMNzVriczSAEk18GzqyrYrvqyJbwLAY3s",0,266,0,1000,227039
"Fy6zNoZ1eCPpQX3JXeQ9Yd1HW1BFL8rrFmDvYYDnuxjT",10,264,0,500,226830
"5eJQDSbgTZSEmH3zSWDEdAKgjavUUn9BkouCFNLz1x93",0,58,0,1000,225532
"Azc2uttGtHsRLorfQzd7tsMNtfaEg7LyvVEMVtckPCNN",0,266,0,1000,225448
"goJiRADNdmfnJ4iWEyft7KaYMPTVsRba2Ee1akDEBXb",10,69,0,0,223684
"76nwV8zz8tLz97SBRXH6uwHvgHXtqJDLQfF66jZhQ857",10,265,5,800,223624
"7zFvisPXq7xCFoSAL4oxZhRpDonmf8NxQFuLNGW4UYFh",10,156,0,0,223526
"FSDKGroWxgBf7VmV6X1NLDhnncrWW2ekztwRWiJrPf3k",10,266,0,700,222978
"GiXx1mwSR44Tz96CaDqoadzAhZgZv7e3yZshqUwiEwwh",10,175,0,800,222844
"basedoziCpdswZX6J6bJB7EnJwh38i1K2zwLjt4JeAo",10,61,5,800,222663
"5HScvYkTWL9iojhPv26xK7GqB7oBsj9A2qHCeNRFmdyG",10,267,0,800,221835
"mNyQrNRYAuL2CwNCGmCsmwj9EcG88Sf8hs5rCirZaUr",10,266,0,700,221498
"STeaKrJdxdPMww27XJsjRBfrzqfjFT1BxotgQtFyDgx",10,77,5,800,220954
"GaxxAn5335dA4U3772MCFeqdyqCVEfmsQTQ47YXfC2Xi",0,201,0,1000,220861
"6n8taYki7RscA1XW7xGmevLcqj855oSgDgjPe1dZyHfW",10,266,7,800,220779
"62AZkVfjLRXmNtW3guA2nsXv7MmzQsCWmscwkFzwts1k",0,116,5,1000,220585
"VALiDsfZKafvvQM5CMHhJd6PeVx9UpeDEC4Zk3WYikz",0,52,5,1000,220194
"6SmEcnuXJ3ZYqJWTqCoPQMhfvey6PfWb1LebLzoH3f7m",0,267,0,1000,219957
"2w4dcnbJDcGrAh4CFAYYpAaEJiUB2q1rFMGByBuB5Cqz",10,222,0,800,219750
"BiUSTKzDM57pkf52SqxqckEk4ap7d25y2GB4GLXxdgj7",0,26,5,1000,219391
"3zEbnWKibg574DaGC1EA3zLNwBK6MGQxEySUgQWKBaYV",0,267,0,1000,218880
"Fbnesg4kSDDoFbjaSiDQJ3GXHHAnNb1CJCgLQp4dxj4C",0,147,0,1000,218567
"9wQQnnnkk5b5GkQWTW9L4kEA3CjFv6CqsQd5gt6tRsHK",0,267,5,1000,218090
"2g2QU1NDRax6i2mKzRwgRfdBFoDkMC6bj7Zp5Q3i8sCq",10,266,0,0,217653
"QhyTEHb5JkMBki8Lq1npsaixefUyMXWJtbxK6jNjxnn",0,175,100,10000,217338
